nom	id	theme	v25	v2026
HPolitiqueSécuritéDébloqueCompte	1410091235	HFSQL Client/Serveur	0	1
HPolitiqueSécuritéModifie	1410091205	HFSQL Client/Serveur	0	1
HPolitiqueSécuritéRécupère	1410091207	HFSQL Client/Serveur	0	1
HPolitiqueSécuritéVérifie	1410091206	HFSQL Client/Serveur	0	1
HPositionCourante	3044109	HFSQL	1	1
HPositionne	3044110	HFSQL	1	1
HPoste	3044111	HFSQL	1	1
HPrécédent	3044112	HFSQL	1	1
HPremier	3044113	HFSQL	1	1
HPrépareRequête	1000019028	HFSQL	1	1
HPrépareRequêteSQL	3044119	HFSQL	1	1
HPriorité	3044352	HFSQL Client/Serveur	1	1
HPrioritéClient	3044353	HFSQL Client/Serveur	1	1
HPurgeRepTravail	1000017767	HFSQL Client/Serveur	1	1
HQualitéConnexion	1000018291	HFSQL Client/Serveur	1	1
HRafraîchitVue	1000021376	HFSQL	1	1
HRaye	3044121	WLangage utilisables dans un état	1	1
HRAZ	3044118	HFSQL	1	1
HRAZClient	3044341	HFSQL Client/Serveur	1	1
HRAZGroupe	3044292	HFSQL Client/Serveur	1	1
HRAZUtilisateur	3044293	HFSQL Client/Serveur	1	1
HRecalculeEmbedding	1410086682	HFSQL	0	1
HRecherche	3044130	HFSQL	1	1
HRechercheDernier	3044129	HFSQL	1	1
HRecherchePremier	3044125	HFSQL	1	1
HReconnecte	1000017278	HFSQL Client/Serveur	1	1
HRecréeRéplicaAbonné	3044350	HFSQL	1	1
HRecule	3044126	HFSQL	1	1
HRécupèreEnregistrement	3044127	HFSQL	1	1
HRécupèreLog	3044357	HFSQL Client/Serveur	1	1
HRécupèreRubrique	3044128	HFSQL	1	1
HRécupèreSauvegarde	1000022468	HFSQL Client/Serveur	1	1
HRégénèreFichier	3044122	HFSQL	1	1
HRéindexationEnCours	3044131	HFSQL	1	1
HRéindexe_55	3044251	Hyper File compatibles	1	0
HRéindexe	3044133	HFSQL	1	1
HRéindexeAsynchrone	1410091053	HFSQL Client/Serveur	0	1
HRepTravailServeur	1000017768	HFSQL Client/Serveur	1	1
HRequêteExécutée	1410090242	HFSQL	0	1
HRestaureSauvegarde	1000017230	HFSQL Client/Serveur	1	1
HRetourPosition	3044137	HFSQL	1	1
HRplAjouteFichier	1410090462	WLangage	0	1
HRplDéclareLiaison	3044299	WLangage	1	1
HRplGestionFichier	1000017215	WLangage	1	1
HRplGestionRubrique	1000017216	WLangage	1	1
HRplPasse	3044342	WLangage	1	1
HRplProcédureFiltre	3044300	WLangage	1	1
HRSAjouteConfig	1000020492	WLangage	1	1
HRSAttendTraitementDonnées	1000023446	WLangage	1	1
HRSDéclenche	1000020556	WLangage	1	1
HRSIgnoreErreur	1410090182	WLangage	0	1
HRSInfo	1000020574	WLangage	1	1
HRSInit	1000020541	WLangage	1	1
HRSListeConfig	1000020497	WLangage	1	1
HRSModifieConfig	1000020495	WLangage	1	1
HRSRenommeNomServeur	1410088521	WLangage	0	1
HRSSupprimeConfig	1000020493	WLangage	1	1
HRSTransformeSpareEnServeur	1410091035	WLangage	0	1
HSauvegarde	1000017081	HFSQL Client/Serveur	1	1
HSauveParamètre	1000017313	HFSQL Client/Serveur	1	1
HSauvePosition	3044136	HFSQL	1	1
HSécurité	3044135	HFSQL	1	1
HSimuleRéseau	1000018954	HFSQL Client/Serveur	1	1
HsMenu,Libelle	75130276	Objet	1	1
HSourceDeDonnéesConnue	1410090243	HFSQL	0	1
HStatCalcule	3044134	HFSQL	1	1
HStatCalculeAsynchrone	1410091108	HFSQL Client/Serveur	0	1
HStatDate	3044117	HFSQL	1	1
HStatHeure	3044116	HFSQL	1	1
HStatNbDoublon	3044031	HFSQL	1	1
HStatNbEnr	3044030	HFSQL	1	1
HStatNbEnrIntervalle	3044029	HFSQL	1	1
HSubstNom	3044169	Hyper File compatibles	1	0
HSubstRep	3044028	HFSQL	1	1
HSuggèreClé	1000025903	HFSQL Client/Serveur	0	1
HSuggèreCléDébut	1000025905	HFSQL Client/Serveur	0	1
HSuggèreCléFin	1000025906	HFSQL Client/Serveur	0	1
HSuivant	3044027	HFSQL	1	1
HSupprime	3044018	HFSQL	1	1
HSupprimeBaseDeDonnées	3044332	WLangage utilisables dans un état	1	1
HSupprimeCollection	3044355	HFSQL Client/Serveur	1	1
HSupprimeFichier	3044294	HFSQL Client/Serveur	1	1
HSupprimeGroupe	3044295	HFSQL Client/Serveur	1	1
HSupprimeHistoriquePlanification	1410090760	HFSQL Client/Serveur	0	1
HSupprimeLiaison	3044314	WLangage utilisables dans un état	1	1
HSupprimeOptimisationPlanifiée	1000018865	HFSQL Client/Serveur	1	1
HSupprimeParamètre	1000017315	HFSQL Client/Serveur	1	1
HSupprimePlanification	1000021448	HFSQL Client/Serveur	1	1
HSupprimeRépertoire	1000019001	HFSQL Client/Serveur	1	1
HSupprimeRequête	3044366	HFSQL Client/Serveur	1	1
HSupprimeSauvegarde	1000017373	HFSQL Client/Serveur	1	1
HSupprimeSauvegardePlanifiée	1000018870	HFSQL Client/Serveur	1	1
HSupprimeTâche	1000017093	HFSQL Client/Serveur	1	1
HSupprimeTout	1000017331	HFSQL	1	1
HSupprimeToutHistoriquePlanification	1410090761	HFSQL Client/Serveur	0	1
HSupprimeUtilisateur	3044296	HFSQL Client/Serveur	1	1
HSupprimeVue	1410088606	HFSQL Client/Serveur	0	1
HSurAppelServeur	3044343	HFSQL Client/Serveur	1	1
HSurErreur	3044017	HFSQL	1	1
HSurveille	1000022407	HFSQL Client/Serveur	1	1
HSurveilleStop	1000022430	HFSQL Client/Serveur	1	1
HSynchroniseRéplica	3044014	HFSQL	1	1
HTMLActiveDébogueur	1410087849	Affichage HTML	0	1
HTMLChercheElémentParBalise	1000026272	gestion des fichiers HTML	0	1
HTMLChercheElémentParClasse	1000026177	gestion des fichiers HTML	0	1
HTMLChercheElémentParID	1000025915	gestion des fichiers HTML	0	1
HTMLChercheElémentParNom	1000025913	gestion des fichiers HTML	0	1
HTMLClasseAjoute	1000021550	diverses WEBDEV	1	1
HTMLClasseBascule	1000021551	diverses WEBDEV	1	1
HTMLClasseSupprime	1000021552	diverses WEBDEV	1	1
HTMLConstruitChaîne	1000025909	gestion des fichiers HTML	0	1
HTMLDepuisEmail	1410087263	Affichage HTML	0	1
HTMLDésencadreTousLesFils	1410087613	gestion des fichiers HTML	0	1
HTMLEncadre	1410087611	gestion des fichiers HTML	0	1
HTMLEncadreTousLesFils	1410087612	gestion des fichiers HTML	0	1
HTMLExécuteProcédureNavigateur	1000025920	Affichage HTML	0	1
HTMLExécuteTraitementChamp	1000025969	Affichage HTML	0	1
HTMLInsèreAprès	1410087610	gestion des fichiers HTML	0	1
HTMLInsèreAvant	1410087609	gestion des fichiers HTML	0	1
HTMLInsèreDernierFils	1410087616	gestion des fichiers HTML	0	1
HTMLInsèrePremierFils	1410087615	gestion des fichiers HTML	0	1
HTMLModifieAttribut	1410087618	gestion des fichiers HTML	0	1
HTMLNavigue	3025042	Affichage HTML	1	1
HTMLOuvre	1000025907	gestion des fichiers HTML	0	1
HTMLSauve	1000025908	gestion des fichiers HTML	0	1
HTMLSupprime	1410087614	gestion des fichiers HTML	0	1
HTMLSupprimeAttribut	1410087619	gestion des fichiers HTML	0	1
HTMLSupprimeFils	1410087617	gestion des fichiers HTML	0	1
HTMLSurErreurJS	1000026259	Affichage HTML	0	1
HTMLValeurChamp	1000025968	Affichage HTML	0	1
HTMLValideFormulaire	1000025970	Affichage HTML	0	1
HTMLVersPDF	1410088984	gestion des fichiers HTML	0	1
HTMLVersRTF	1000017040	gestion des chaînes	1	1
HTMLVersRVB	1000019414	dessin	1	1
HTMLVersTexte	1000017039	gestion des chaînes	1	1
HTransaction	1000023384	HFSQL	1	1
HTransactionAnnule	3044001	HFSQL	1	1
HTransactionDébut	3044002	HFSQL	1	1
HTransactionEnCours	1000025274	HFSQL	0	1
HTransactionFin	3044032	HFSQL	1	1
HTransactionInterrompue	3044026	HFSQL	1	1
HTransactionIsolation	1000020926	HFSQL Client/Serveur	1	1
HTransactionLibère	3044016	HFSQL	1	1
HTransactionListe	3044351	HFSQL Client/Serveur	1	1
HTransactionPointDeSauvegarde	1410087841	HFSQL Client/Serveur	0	1
HTransactionRetourneAuPointDeSauvegarde	1410087842	HFSQL Client/Serveur	0	1
HTrieVue	3044114	HFSQL	1	1
HTriggerEnregistrementAvant	1000025873	HFSQL	0	1
HTrouve	3044104	HFSQL	1	1
HTTPAjouteFichier	1000017191	HTTP	1	1
HTTPAjouteParamètre	1000017189	HTTP	1	1
HTTPAnnuleFormulaire	1000017123	HTTP	1	1
HTTPCertificat	1000018898	HTTP	1	1
HTTPCookieEcrit	1000019234	HTTP	1	1
HTTPCookieGère	1000019218	HTTP	1	1
HTTPCookieLit	1000019233	HTTP	1	1
HTTPCookieRAZ	1000019232	HTTP	1	1
HTTPCookieRécupère	1000019228	HTTP	1	1
HTTPCookieRemplace	1000019231	HTTP	1	1
HTTPCréeFormulaire	1000017119	HTTP	1	1
HTTPDestination	1000017094	HTTP	1	1
HTTPDonneRésultat	3043001	HTTP	1	1
HTTPEnvoie	1000021183	HTTP	1	1
HTTPEnvoieAsynchrone	1410091208	HTTP	0	1
HTTPEnvoieFormulaire	1000017190	HTTP	1	1
HTTPJauge	3043009	HTTP	1	1
HTTPListeCertificat	1000018890	HTTP	1	1
HTTPParamètre	1000018985	HTTP	1	1
HTTPRAZFormulaire	1000017188	HTTP	1	1
HTTPRequête	3043007	HTTP	1	1
HTTPSimuleRéseau	1000021595	HTTP	1	1
HTTPTimeOut	3043008	HTTP	1	1
HVérifieInaltéré	1000023377	HFSQL	1	1
HVérifieIndex	3044044	HFSQL	1	1
HVérifieIndexAsynchrone	1410091105	HFSQL Client/Serveur	0	1
HVérifieMémo	1000023126	HFSQL	1	1
HVérifieMémoAsynchrone	1410091107	HFSQL Client/Serveur	0	1
HVérifieMiseAJourServeur	1000022520	HFSQL Client/Serveur	1	1
HVérifieStructure	3044068	HFSQL	1	1
HVersFichier	3044347	HFSQL	1	1
HVersion	3044020	HFSQL	1	1
HVersRubrique	3044025	HFSQL	1	1
HVueVersFichier	3044021	HFSQL	1	1
HVueVersTable	3044252	Hyper File compatibles	1	0
IACalculeSimilaritéSémantique	1410091321	Intelligence Artificielle (IA)	0	1
IACollectionVecteurSémantiqueMoyenne	1410091325	Intelligence Artificielle (IA)	0	1
IACréeCollectionVecteurSémantique	1410091322	Intelligence Artificielle (IA)	0	1
IACréeVecteurSémantique	1410091316		0	1
IADétecte	1410087942	Intelligence Artificielle (IA)	0	1
IADétecteContour	1410089109	Intelligence Artificielle (IA)	0	1
IADétecteDessin	1410089108	Intelligence Artificielle (IA)	0	1
iAjoutePièceJointe	1000024059	impression	1	1
iAjouteSignet	1000020056	impression	1	1
IAListeModèleChat	1410086702	Intelligence Artificielle (IA)	0	1
IAModèleDétecte	1410087982		0	1
iAperçu	3046069	WLangage utilisables dans un état	1	1
IAVecteurSémantiqueNormalise	1410091354		0	1
IBANValide	1410089019	diverses Windows	0	1
iCadre	3046044	WLangage utilisables dans un état	1	1
iCadreArrondi	3046024	WLangage utilisables dans un état	1	1
iCalendarVersAgenda	1000021918	Agenda	1	1
iCalendarVersPlanning	1000021917	Planning	1	1
iCalendarVersRendezVous	1000021827	RendezVous (Lotus Notes/Android/iOS)	1	1
iChangeSousEtatSource	1000019621	impression	1	1
iCloudCléValeurEcrit	1410088739	iCloud	0	1
iCloudCléValeurExiste	1410088740	iCloud	0	1
iCloudCléValeurListeClé	1410088856	iCloud	0	1
iCloudCléValeurLit	1410088741	iCloud	0	1
iCloudCléValeurSupprime	1410088742	iCloud	0	1
iCloudCléValeurSurveille	1410088760	iCloud	0	1
iConfigure	3046072	WLangage utilisables dans un état	1	1
iConfigureEtat	3046076	impression	1	1
Iconise	3038015	gestion des fenêtres	1	1
iCréePolice	3046045	WLangage utilisables dans un état	1	1
iDéfinitXMPSupplémentaire	1000025142	impression	0	1
IdentifiantContexteAWP	1000017144	gestion des pages	1	1
iDernierFichier	3046068	WLangage utilisables dans un état	1	1
iDestination	3046074	impression	1	1
iEllipse	3046009	impression	1	1
iEnchaînementAjoute	1000020059	impression	1	1
iEnchaînementAjouteDiagramme	1410088662	impression	0	1
iEnchaînementAjouteDoc	1000023089	impression	1	1
iEnchaînementAjoutePDF	1000023468	impression	1	1
iEnchaînementAjouteXLS	1000023518	impression	1	1
iEnchaînementImprime	1000019903	impression	1	1
iEscape	3046054	WLangage utilisables dans un état	1	1
iFenêtreAbandon	3046042	WLangage utilisables dans un état	1	1
iFermeEtat	3046041	WLangage utilisables dans un état	1	1
iFichierEnCours	1000021859	impression	1	1
iFinEtat	3046040	WLangage utilisables dans un état	1	1
iFinImprime	3046053	impression	1	1
iForceComplément	3046046	WLangage utilisables dans un état	1	1
iGroupeAjoute	1000020580	impression	1	1
iGroupeImprime	1000020582	impression	1	1
iGroupeParamètre	1000020581	impression	1	1
iHautBasPageImbriqué	3046047	WLangage utilisables dans un état	1	1
iHauteurImage	3046057	impression	1	1
iHauteurPage	3046052	WLangage utilisables dans un état	1	1
iHauteurRestantePage	3046060	WLangage utilisables dans un état	1	1
iHauteurTexte	3046070	WLangage utilisables dans un état	1	1
iHauteurZone	3046062	WLangage utilisables dans un état	1	1
iImpressionAbandonnée	3046006	WLangage utilisables dans un état	1	1
iImpressionDemandée	3046029	WLangage utilisables dans un état	1	1
iImprime	3046031	impression	1	1
iImprimeBloc	3046030	WLangage utilisables dans un état	1	1
iImprimeCodeBarre	3046020	impression	1	1
iImprimeComplémentCorps	3046019	WLangage utilisables dans un état	1	1
iImprimeDiagramme	1410088189	impression	0	1
iImprimeDoc	1000022390	impression	1	1
iImprimeDuplicata	1000018842	impression	1	1
iImprimeEtat	3046032	WLangage utilisables dans un état	1	1
iImprimeImage	3046017	impression	1	1
iImprimeMot	3046034	impression	1	1
iImprimePDF	1000020519	impression	1	1
iImprimeSignature	1000021690	impression	1	1
iImprimeXLS	1000023517	impression	1	1
iImprimeZone	3046027	impression	1	1
iImprimeZoneHTML	1000020346	impression	1	1
iImprimeZoneMarkdown	1410089011	impression	0	1
iImprimeZoneRTF	3046023	impression	1	1
iInfoImprimante	3046022	WLangage utilisables dans un état	1	1
iInitEtatInterne	1000024611	impression	0	1
iInitEtatVerso	1410090612	impression	0	1
iInitRequêteEtat	3046021	WLangage utilisables dans un état	1	1
iInitRequêteEtatConnexion	3046028	WLangage utilisables dans un état	1	1
iInitSousEtat	1000019503	impression	1	1
iLargeurImage	3046061	impression	1	1
iLargeurPage	3046036	WLangage utilisables dans un état	1	1
iLargeurTexte	3046033	WLangage utilisables dans un état	1	1
iLien	3046018	impression	1	1
iLigne	3046035	impression	1	1
iListeEtatsImbriqués	3046005	WLangage utilisables dans un état	1	1
iListeImprimante	3046063	WLangage utilisables dans un état	1	1
ImageArrêteDéfilement	1000019428	Image	1	1
ImageCalqueVisible	1000023504	Image	1	1
ImageDernier	1000019432	Image	1	1
ImageFenêtre	3038013	gestion des fenêtres	1	1
ImageInfoFerme	3091001	EXIF	1	1
ImageInfoListe	3091002	EXIF	1	1
ImageInfoModifie	3091005	EXIF	1	1
ImageInfoSauve	3091006	EXIF	1	1
ImageInfoValeur	3091003	EXIF	1	1
ImageLanceDéfilement	1000019427	Image	1	1
iMagentaTransparent	3046003	WLangage utilisables dans un état	1	1
ImageOccurrence	1000019434	Image	1	1
ImagePositionDéfilement	1000019433	Image	1	1
ImagePosX	3045003	Image	1	1
ImagePosY	3045001	Image	1	1
ImagePrécédent	1000019430	Image	1	1
ImagePremier	1000019429	Image	1	1
ImageSuivant	1000019431	Image	1	1
ImageZone	3045002	Image	1	1
iMarge	3046011	WLangage utilisables dans un état	1	1
iMMVersPica	3046004	WLangage utilisables dans un état	1	1
inAppAchèteProduit	1000020873	Achats In-App	1	1
inAppConsommeProduit	1000020880	Achats In-App	1	1
inAppListeAchat	1000020888	Achats In-App	1	1
inAppListeInfoProduit	1000020872	Achats In-App	1	1
inAppRestaureAchats	1000020879	Achats In-App	1	1
inAppVérifieAbonnement	1000022719	Achats In-App	1	1
iNationImpression	1000020968	impression	1	1
IndiceEnCours	3025040	Table	1	1
IndiceSuivant	3025030	Table	1	1
Info	3021011	Boîtes de dialogue	1	1
InfoAsynchrone	1000025269	Boîtes de dialogue	0	1
InfoAvecDélai	1000020528	Boîtes de dialogue	1	1
InfoAvecDélaiAsynchrone	1000025271	Boîtes de dialogue	0	1
InfoBitmap	3029015	dessin	1	1
InfoConstruit	1000018879	Boîtes de dialogue	1	1
InfoImage	1410091104	dessin	0	1
INIEcrit	3013039	diverses WINDEV	1	1
INILit	3013043	diverses WINDEV	1	1
InitFenêtre	3038019	gestion des fenêtres	1	1
InitHasard	3013030	diverses WINDEV	1	1
InitParamètre	3025044	gestion des champs	1	1
Insère	1000017351	Tableau	1	1
InsèreColonne	1000017353	Tableau	1	1
InsèreLigne	1000017352	Tableau	1	1
InsèreRéférence	1000023937	Tableau	1	1
InstalleIcone	3014016	diverses Windows	1	1
Instance	3014019	diverses Windows	1	1
InternetConnecté	3043005	HTTP	1	1
InterrupteurAjoute	1000020595	Interrupteur	1	1
InterrupteurInsère	1000020597	Interrupteur	1	1
InterrupteurOccurrence	1000021274	Interrupteur	1	1
InterrupteurSupprime	1000020596	Interrupteur	1	1
iNumColonne	1000018825	impression	1	1
iNumPage	3046013	WLangage utilisables dans un état	1	1
Inverse	3024028	gestion des chaînes	1	1
iOSApplicationOpenURLProcédure	1410089346	gestion du téléphone	0	1
iOSExclutFichieriCloud	1000021779	gestion du téléphone	1	1
iOSRépertoireAppGroup	1410088694	gestion du téléphone	0	1
iParamètre	3046008	WLangage utilisables dans un état	1	1
iParamètreAperçu	3046001	WLangage utilisables dans un état	1	1
iParamètreDuplicata	1000018845	impression	1	1
iParamètreEtat	3046077	impression	1	1
iParamètreExport	1000017026	impression	1	1
iParamètreFiligrane	1000019939	impression	1	1
iParamètrePDF	3046007	WLangage utilisables dans un état	1	1
iParamètreVisualisateur	1000024634	impression	1	1
iParamètreXLS	1000017224	impression	1	1
iPicaVersMM	3046010	WLangage utilisables dans un état	1	1
iPolice	3046014	WLangage utilisables dans un état	1	1
iPoliceDidot	3046016	WLangage utilisables dans un état	1	1
iPosH	3046056	impression	1	1
iPosV	3046039	impression	1	1
iPosX	3046015	impression	1	1
iPosY	3046075	impression	1	1
iRAZ	3046067	WLangage utilisables dans un état	1	1
iRAZNbPages	1000021134	impression	1	1
iRepImageHTML	3046078	impression	1	1
iSauteLigne	3046071	impression	1	1
iSautePage	3046073	WLangage utilisables dans un état	1	1
iSelectPolice	3046055	WLangage utilisables dans un état	1	1
iStatusImpressionEtat	3046043	WLangage utilisables dans un état	1	1
iSubstBloc	3046048	WLangage utilisables dans un état	1	1
Italie.VérifieCF	1410089243	gestion des identifiants administratifs	0	1
Italie.VérifieIVA	1410089247	gestion des identifiants administratifs	0	1
Italie.VérifieNuméroFiscal	1410090226	gestion des identifiants administratifs	0	1
iTermineColonne	1000019184	impression	1	1
iTerminePage	3046038	WLangage utilisables dans un état	1	1
iTrait	3046050	impression	1	1
iTraitH	3046051	impression	1	1
iTraitV	3046066	impression	1	1
J2EEAjouteEntête	3047001	J2EE	1	1
J2EEDonneRésultat	3047003	J2EE	1	1
J2EEErreur	3047010	J2EE	1	1
J2EEExécute	3047007	J2EE	1	1
J2EEExécuteXML	3047008	J2EE	1	1
Jauge	3021008	Boîtes de dialogue	1	1
JaugeActive	1000019477	gestion des jauges	1	1
JaugeDésactive	1000019478	gestion des jauges	1	1
JaugeExécute	1000019481	gestion des jauges	1	1
JavaCharge	3048001	Java	1	1
JavaExécute	3048003	Java	1	1
JavaExécuteFonction	3048004	Java	1	1
JourDansLAnnéeVersDate	1410090781	gestion des dates et des heures	0	1
JourEnCours	1410089835	gestion des dates et des heures	0	1
JourFérié	1000017303	gestion des dates et des heures	1	1
JourFériéAjoute	1000017304	gestion des dates et des heures	1	1
JourFériéListe	1000017302	gestion des dates et des heures	1	1
JourFériéSupprimeTout	1000017301	gestion des dates et des heures	1	1
jQuery	1000021070	diverses WEBDEV	1	1
jQueryExécute	1000021008	diverses WEBDEV	1	1
JSEvénement	1000018924	diverses WEBDEV	1	1
JSFinEvénement	1000018925	diverses WEBDEV	1	1
JSInfoEvénement	3036067	diverses WEBDEV	1	1
JSInterruptionEvénement	1000019185	diverses WEBDEV	1	1
JSMéthode	3012002	diverses WEBDEV	1	1
JSONExécute	1000017284	diverses WEBDEV	1	1
JSONExécuteExterne	1000017286	diverses WEBDEV	1	1
JSONOuvreLecteur	1410090784	gestion du format JSON	0	1
JSONValide	1410089147	gestion du format JSON	0	1
JSONVersChaîne	1000024530	gestion du format JSON	1	1
JSONVersTable	1410090328	gestion du format JSON	0	1
JSONVersVariant	1000021052	gestion du format JSON	1	1
JSONVersXML	1410087330	gestion du format JSON	0	1
JSPropriété	3012019	diverses WEBDEV	1	1
JWTCréeAssertion	1410091014	gestion des protocoles OAuth et OpenID	0	1
KanbanAffiche	1410089522	Kanban	0	1
KanbanAjouteCarte	1410089140	Kanban	0	1
KanbanAjouteListe	1410089137	Kanban	0	1
KanbanDéplaceCarte	1410089144	Kanban	0	1
KanbanDéplaceListe	1410089540	Kanban	0	1
KanbanEnregistre	1410089562	Kanban	0	1
KanbanFiltre	1410089534	Kanban	0	1
KanbanIndiceListe	1410089317	Kanban	0	1
KanbanInfoXY	1410089224	Kanban	0	1
KanbanInsèreCarte	1410089316	Kanban	0	1
KanbanInsèreListe	1410089539	Kanban	0	1
KanbanOccurrence	1410089240	Kanban	0	1
KanbanPositionListe	1410089241	Kanban	0	1
KanbanSupprimeCarte	1410089141	Kanban	0	1
KanbanSupprimeListe	1410089239	Kanban	0	1
KanbanSupprimeToutCarte	1410089143	Kanban	0	1
KanbanVersImage	1410089138		0	1
KiosqueActive	1000024425	Kiosque	1	1
KiosqueDésactive	1000024426	Kiosque	1	1
LanceAppli	3035006	Exécutables	1	1
LanceAppliAssociée	3035007	Exécutables	1	1
LanceAppliDistante	1000018695	Exécutables	1	1
LanceEtatsEtRequêtes	3013067	diverses WINDEV	1	1
LancePartage	1000020620	Exécutables	1	1
LangueVersAlphabet	3054018	Multilingue	1	1
LangueVersNation	3054019	Multilingue	1	1
LangueVersNom	3054020	Multilingue	1	1
LDAPAjouteAttribut	3032110	LDAP	1	1
LDAPConnecte	3032100	LDAP	1	1
LDAPDébutAjout	3032109	LDAP	1	1
LDAPDébutModification	3032112	LDAP	1	1
LDAPDéconnecte	3032102	LDAP	1	1
LDAPListeAttribut	3032104	LDAP	1	1
LDAPListeFils	3032105	LDAP	1	1
LDAPMode	3032126	LDAP	1	1
LDAPNbValeur	3032106	LDAP	1	1
LDAPRAZ	3032103	LDAP	1	1
LDAPRecherche	3032108	LDAP	1	1
LDAPRemplaceAttribut	3032113	LDAP	1	1
LDAPRemplaceValeurAttribut	3032119	LDAP	1	1
LDAPRenommeAttribut	3032120	LDAP	1	1
LDAPSupprime	3032114	LDAP	1	1
LDAPSupprimeAttribut	3032115	LDAP	1	1
LDAPSupprimeValeurAttribut	3032116	LDAP	1	1
LDAPValeur	3032107	LDAP	1	1
LDAPValideAjout	3032111	LDAP	1	1
LDAPValideModification	3032117	LDAP	1	1
LecteurPDFAfficheSignet	1410089202	Lecteur PDF	0	1
LecteurPDFFerme	1000023453	Lecteur PDF	1	1
LecteurPDFInfoXY	1000025332	Lecteur PDF	0	1
LecteurPDFOuvre	1000023452	Lecteur PDF	1	1
LecteurPDFRecherchePrécédent	1000023411	Lecteur PDF	1	1
LecteurPDFRecherchePremier	1000023409	Lecteur PDF	1	1
LecteurPDFRechercheSuivant	1000023410	Lecteur PDF	1	1
LecteurPDFSauve	1000024898	Lecteur PDF	0	1
LecteurPDFSurligne	1000023544	Lecteur PDF	1	1
LecteurPDFTournePage	1000023940	Lecteur PDF	1	1
LEDAllume	1000019446	gestion du téléphone	1	1
LEDEteint	1000019447	gestion du téléphone	1	1
LibèreContexteAWP	1000020429	gestion des pages	1	1
LienCouleur	1000022354	gestion des champs	1	1
LienCouleurRTF	1410087292		0	1
LigneCommande	3013051	diverses WINDEV	1	1
LigneVersPosition	1000019896	gestion des chaînes	1	1
ListeAffiche	3049005	Liste	1	1
ListeAjoute	3049004	Liste	1	1
ListeCherche	3049003	Liste	1	1
ListeDéplaceLigne	1000017279	Liste	1	1
ListeDLL	3064006	Exécutables	1	1
ListeInfo	1000019548	gestion des files, piles, listes	1	1
ListeInfoXY	3049006	Liste	1	1
ListeInsère	3049002	Liste	1	1
ListeModifie	3049009	Liste	1	1
ListeOccurrence	3049014	Liste	1	1
ListePosition	3049015	Liste	1	1
ListeProcédureChargeImage	1410090789	Liste	0	1
ListeSelect	3049011	Liste	1	1
ListeSelectMoins	3049008	Liste	1	1
ListeSelectOccurrence	3049010	Liste	1	1
ListeSelectPlus	3049012	Liste	1	1
ListeSupprime	3049016	Liste	1	1
ListeSupprimeTout	3049013	Liste	1	1
ListeTrie	1000017022	Liste	1	1
Log	3050003	Mathématiques	1	1
LuhnCalcule	1410087276	cryptage/compression	0	1
LuhnVérifie	1410087277	cryptage/compression	0	1
LuminositéAuto	1000020182	gestion du téléphone	1	1
LuminositéModifie	1000020170	gestion du téléphone	1	1
LuminositéRécupère	1000019810	gestion du téléphone	1	1
MagnetoAction	1000014001	gestion du téléphone	1	1
MagnetoEvénement	1000014003	Magneto	1	0
MagnetoFinEvénement	1000014004	Magneto	1	0
Maintenant	3027024	gestion des dates et des heures	1	1
Majuscule	3024039	gestion des chaînes	1	1
MarkdownLien	1410090230	gestion des chaînes	0	1
MarkdownVersDOCX	1410089153	gestion des chaînes	0	1
MarkdownVersHTML	1410088874	gestion des chaînes	0	1
MarkdownVersPDF	1410089119	gestion des chaînes	0	1
MarkdownVersTexte	1410089001	gestion des chaînes	0	1
MasqueCodePostal	1000024742	Masque	0	1
MasqueFormate	1000024738	Masque	0	1
MasqueNuméroDeTéléphone	1000024741	Masque	0	1
MatAdditionne	3050049	Matrice	1	1
MatCompresse	3050043	Matrice	1	1
MatCopie	3050048	Matrice	1	1
MatCrée	3050058	Matrice	1	1
MatDéterminant	3050045	Matrice	1	1
MatEcrit	3050077	Matrice	1	1
MatErreur	3050044	Matrice	1	1
MatExiste	3050076	Matrice	1	1
MatInverse	3050075	Matrice	1	1
MatLit	3050074	Matrice	1	1
MatLitColonne	3050070	Matrice	1	1
MatLitLigne	3050032	Matrice	1	1
MatMultiplie	3050072	Matrice	1	1
MatNbColonne	3050073	Matrice	1	1
MatNbLigne	3050060	Matrice	1	1
MatRéelAdditionne	3050059	Matrice	1	1
MatRéelMultiplie	3050040	Matrice	1	1
MatRemplit	3050057	Matrice	1	1
MatSupprime	3050031	Matrice	1	1
MatTranspose	3050001	Matrice	1	1
Max	3050005	Tableau	1	1
Maximise	3038001	gestion des fenêtres	1	1
MCIArrêt	3051003	MCI	1	1
MCIDébut	3051002	MCI	1	1
MCIErr	3051011	MCI	1	1
MCIEtat	3051009	MCI	1	1
MCIExécute	3051005	MCI	1	1
MCIFerme	3051006	MCI	1	1
MCIFin	3051007	MCI	1	1
MCIFormatPosition	3051004	MCI	1	1
MCIHauteur	3051008	MCI	1	1
MCIJoue	3051001	MCI	1	1
MCILargeur	3051020	MCI	1	1
MCIMsgErr	3051021	MCI	1	1
MCINombrePiste	3051014	MCI	1	1
MCIOuvre	3051017	MCI	1	1
MCIPause	3051015	MCI	1	1
MCIPiste	3051016	MCI	1	1
MCIPosition	3051013	MCI	1	1
MCIRécupère	3051022	MCI	1	1
MCITaille	3051018	MCI	1	1
MCITailleFenêtre	3051019	MCI	1	1
